    0.393000 -0.70829198E+000 -0.32302156E-017  0.37260426E+000
    0.394000 -0.70881525E+000 -0.32460509E-017  0.37345643E+000
    0.395000 -0.70933959E+000 -0.32622774E-017  0.37430794E+000
    0.396000 -0.70986500E+000 -0.32780489E-017  0.37515879E+000
    0.397000 -0.71039147E+000 -0.32938872E-017  0.37600898E+000
    0.398000 -0.71091902E+000 -0.33095290E-017  0.37685850E+000
    0.399000 -0.71144763E+000 -0.33252746E-017  0.37770737E+000
    0.400000 -0.71197731E+000 -0.33418747E-017  0.37855557E+000
    0.401000 -0.71250804E+000 -0.33588267E-017  0.37940310E+000
    0.402000 -0.71303984E+000 -0.33759842E-017  0.38024997E+000
    0.403000 -0.71357270E+000 -0.33923148E-017  0.38109618E+000
    0.404000 -0.71410662E+000 -0.34094411E-017  0.38194171E+000
    0.405000 -0.71464159E+000 -0.34252368E-017  0.38278658E+000
    0.406000 -0.71517762E+000 -0.34422073E-017  0.38363078E+000
    0.407000 -0.71571470E+000 -0.34581912E-017  0.38447431E+000
    0.408000 -0.71625284E+000 -0.34752553E-017  0.38531717E+000
    0.409000 -0.71679202E+000 -0.34933734E-017  0.38615936E+000
    0.410000 -0.71733225E+000 -0.35123223E-017  0.38700088E+000
    0.411000 -0.71787353E+000 -0.35288361E-017  0.38784172E+000
    0.412000 -0.71841586E+000 -0.35461923E-017  0.38868189E+000
    0.413000 -0.71895923E+000 -0.35630802E-017  0.38952138E+000
    0.414000 -0.71950364E+000 -0.35801400E-017  0.39036020E+000
    0.415000 -0.72004910E+000 -0.35976315E-017  0.39119834E+000
    0.416000 -0.72059559E+000 -0.36140889E-017  0.39203580E+000
    0.417000 -0.72114312E+000 -0.36320127E-017  0.39287258E+000
    0.418000 -0.72169169E+000 -0.36489316E-017  0.39370869E+000
    0.419000 -0.72224129E+000 -0.36668032E-017  0.39454412E+000
    0.420000 -0.72279193E+000 -0.36839764E-017  0.39537886E+000
    0.421000 -0.72334360E+000 -0.37014742E-017  0.39621292E+000
    0.422000 -0.72389630E+000 -0.37192253E-017  0.39704630E+000
    0.423000 -0.72445003E+000 -0.37368920E-017  0.39787900E+000
    0.424000 -0.72500478E+000 -0.37540343E-017  0.39871101E+000
    0.425000 -0.72556056E+000 -0.37712001E-017  0.39954234E+000
    0.426000 -0.72611737E+000 -0.37892583E-017  0.40037299E+000
    0.427000 -0.72667520E+000 -0.38061683E-017  0.40120294E+000
    0.428000 -0.72723405E+000 -0.38232983E-017  0.40203221E+000
    0.429000 -0.72779392E+000 -0.38418070E-017  0.40286079E+000
    0.430000 -0.72835480E+000 -0.38596177E-017  0.40368868E+000
    0.431000 -0.72891671E+000 -0.38766923E-017  0.40451589E+000
    0.432000 -0.72947963E+000 -0.38931964E-017  0.40534240E+000
    0.433000 -0.73004356E+000 -0.39116700E-017  0.40616822E+000
    0.434000 -0.73060851E+000 -0.39281509E-017  0.40699335E+000
    0.435000 -0.73117446E+000 -0.39451393E-017  0.40781778E+000
    0.436000 -0.73174143E+000 -0.39630223E-017  0.40864153E+000
    0.437000 -0.73230940E+000 -0.39803871E-017  0.40946457E+000
    0.438000 -0.73287838E+000 -0.39969825E-017  0.41028693E+000
    0.439000 -0.73344836E+000 -0.40150830E-017  0.41110858E+000
    0.440000 -0.73401934E+000 -0.40323787E-017  0.41192954E+000
    0.441000 -0.73459133E+000 -0.40503066E-017  0.41274981E+000
    0.442000 -0.73516432E+000 -0.40682542E-017  0.41356937E+000
    0.443000 -0.73573830E+000 -0.40856547E-017  0.41438824E+000
    0.444000 -0.73631328E+000 -0.41028459E-017  0.41520640E+000
    0.445000 -0.73688926E+000 -0.41208697E-017  0.41602387E+000
    0.446000 -0.73746623E+000 -0.41378046E-017  0.41684063E+000
    0.447000 -0.73804419E+000 -0.41567601E-017  0.41765670E+000
    0.448000 -0.73862315E+000 -0.41755706E-017  0.41847206E+000
    0.449000 -0.73920309E+000 -0.41934185E-017  0.41928671E+000
    0.450000 -0.73978402E+000 -0.42103836E-017  0.42010067E+000
    0.451000 -0.74036594E+000 -0.42287913E-017  0.42091391E+000
    0.452000 -0.74094884E+000 -0.42466403E-017  0.42172646E+000
    0.453000 -0.74153273E+000 -0.42653623E-017  0.42253829E+000
    0.454000 -0.74211759E+000 -0.42849089E-017  0.42334942E+000
    0.455000 -0.74270344E+000 -0.43030186E-017  0.42415984E+000
    0.456000 -0.74329026E+000 -0.43217449E-017  0.42496956E+000
    0.457000 -0.74387807E+000 -0.43401946E-017  0.42577856E+000
    0.458000 -0.74446685E+000 -0.43578900E-017  0.42658686E+000
    0.459000 -0.74505660E+000 -0.43762740E-017  0.42739444E+000
    0.460000 -0.74564732E+000 -0.43957234E-017  0.42820131E+000
    0.461000 -0.74623902E+000 -0.44132528E-017  0.42900747E+000
    0.462000 -0.74683168E+000 -0.44311314E-017  0.42981292E+000
    0.463000 -0.74742532E+000 -0.44491396E-017  0.43061766E+000
    0.464000 -0.74801992E+000 -0.44677688E-017  0.43142168E+000
    0.465000 -0.74861548E+000 -0.44868540E-017  0.43222499E+000
    0.466000 -0.74921201E+000 -0.45049632E-017  0.43302758E+000
    0.467000 -0.74980950E+000 -0.45231554E-017  0.43382945E+000
    0.468000 -0.75040796E+000 -0.45431357E-017  0.43463061E+000
    0.469000 -0.75100737E+000 -0.45637269E-017  0.43543105E+000
    0.470000 -0.75160773E+000 -0.45822913E-017  0.43623078E+000
    0.471000 -0.75220906E+000 -0.46006634E-017  0.43702978E+000
    0.472000 -0.75281134E+000 -0.46204164E-017  0.43782807E+000
    0.473000 -0.75341457E+000 -0.46382581E-017  0.43862563E+000
    0.474000 -0.75401875E+000 -0.46572983E-017  0.43942248E+000
    0.475000 -0.75462389E+000 -0.46768493E-017  0.44021860E+000
    0.476000 -0.75522997E+000 -0.46958909E-017  0.44101400E+000
    0.477000 -0.75583700E+000 -0.47135467E-017  0.44180868E+000
    0.478000 -0.75644498E+000 -0.47333313E-017  0.44260264E+000
    0.479000 -0.75705389E+000 -0.47518672E-017  0.44339587E+000
    0.480000 -0.75766376E+000 -0.47707447E-017  0.44418838E+000
    0.481000 -0.75827456E+000 -0.47888836E-017  0.44498016E+000
    0.482000 -0.75888630E+000 -0.48084410E-017  0.44577122E+000
    0.483000 -0.75949898E+000 -0.48281512E-017  0.44656155E+000
    0.484000 -0.76011260E+000 -0.48474732E-017  0.44735115E+000
    0.485000 -0.76072716E+000 -0.48661046E-017  0.44814003E+000
    0.486000 -0.76134264E+000 -0.48861942E-017  0.44892817E+000
    0.487000 -0.76195906E+000 -0.49067831E-017  0.44971559E+000
    0.488000 -0.76257641E+000 -0.49263418E-017  0.45050228E+000
    0.489000 -0.76319469E+000 -0.49464466E-017  0.45128824E+000
    0.490000 -0.76381390E+000 -0.49664591E-017  0.45207347E+000
    0.491000 -0.76443403E+000 -0.49871962E-017  0.45285796E+000
    0.492000 -0.76505509E+000 -0.50066323E-017  0.45364173E+000
    0.493000 -0.76567707E+000 -0.50265337E-017  0.45442476E+000
    0.494000 -0.76629997E+000 -0.50462559E-017  0.45520706E+000
    0.495000 -0.76692380E+000 -0.50647485E-017  0.45598862E+000
    0.496000 -0.76754854E+000 -0.50836858E-017  0.45676945E+000
    0.497000 -0.76817420E+000 -0.51042856E-017  0.45754955E+000
    0.498000 -0.76880078E+000 -0.51231614E-017  0.45832891E+000
    0.499000 -0.76942827E+000 -0.51439027E-017  0.45910753E+000
    0.500000 -0.77005667E+000 -0.51629198E-017  0.45988542E+000
    0.501000 -0.77068599E+000 -0.51833536E-017  0.46066257E+000
    0.502000 -0.77131622E+000 -0.52038034E-017  0.46143898E+000
    0.503000 -0.77194735E+000 -0.52228722E-017  0.46221465E+000
    0.504000 -0.77257939E+000 -0.52440673E-017  0.46298958E+000
    0.505000 -0.77321234E+000 -0.52653598E-017  0.46376378E+000
    0.506000 -0.77384619E+000 -0.52855019E-017  0.46453723E+000
    0.507000 -0.77448095E+000 -0.53048578E-017  0.46530995E+000
    0.508000 -0.77511661E+000 -0.53269802E-017  0.46608192E+000
    0.509000 -0.77575316E+000 -0.53490178E-017  0.46685315E+000
    0.510000 -0.77639062E+000 -0.53694426E-017  0.46762363E+000
    0.511000 -0.77702897E+000 -0.53905813E-017  0.46839338E+000
    0.512000 -0.77766822E+000 -0.54110857E-017  0.46916238E+000
    0.513000 -0.77830836E+000 -0.54316065E-017  0.46993064E+000
    0.514000 -0.77894940E+000 -0.54520297E-017  0.47069815E+000
    0.515000 -0.77959132E+000 -0.54746898E-017  0.47146491E+000
    0.516000 -0.78023414E+000 -0.54973152E-017  0.47223093E+000
    0.517000 -0.78087784E+000 -0.55200492E-017  0.47299621E+000
    0.518000 -0.78152243E+000 -0.55405705E-017  0.47376074E+000
    0.519000 -0.78216791E+000 -0.55625913E-017  0.47452452E+000
    0.520000 -0.78281427E+000 -0.55844904E-017  0.47528755E+000
    0.521000 -0.78346151E+000 -0.56066930E-017  0.47604983E+000
    0.522000 -0.78410964E+000 -0.56273583E-017  0.47681137E+000
    0.523000 -0.78475864E+000 -0.56491598E-017  0.47757215E+000
    0.524000 -0.78540852E+000 -0.56720615E-017  0.47833219E+000
    0.525000 -0.78605928E+000 -0.56937107E-017  0.47909147E+000
    0.526000 -0.78671092E+000 -0.57156861E-017  0.47985000E+000
    0.527000 -0.78736343E+000 -0.57380120E-017  0.48060778E+000
    0.528000 -0.78801681E+000 -0.57595296E-017  0.48136481E+000
    0.529000 -0.78867106E+000 -0.57812900E-017  0.48212109E+000
    0.530000 -0.78932618E+000 -0.58033286E-017  0.48287661E+000
    0.531000 -0.78998217E+000 -0.58253147E-017  0.48363138E+000
    0.532000 -0.79063903E+000 -0.58476724E-017  0.48438540E+000
    0.533000 -0.79129675E+000 -0.58699153E-017  0.48513866E+000
    0.534000 -0.79195534E+000 -0.58930097E-017  0.48589116E+000
    0.535000 -0.79261478E+000 -0.59143920E-017  0.48664291E+000
    0.536000 -0.79327509E+000 -0.59368484E-017  0.48739391E+000
    0.537000 -0.79393626E+000 -0.59601275E-017  0.48814414E+000
    0.538000 -0.79459829E+000 -0.59816720E-017  0.48889362E+000
    0.539000 -0.79526118E+000 -0.60033019E-017  0.48964234E+000
    0.540000 -0.79592492E+000 -0.60252467E-017  0.49039031E+000
    0.541000 -0.79658951E+000 -0.60476778E-017  0.49113751E+000
    0.542000 -0.79725496E+000 -0.60704992E-017  0.49188396E+000
    0.543000 -0.79792126E+000 -0.60918108E-017  0.49262964E+000
    0.544000 -0.79858840E+000 -0.61134477E-017  0.49337457E+000
    0.545000 -0.79925640E+000 -0.61358278E-017  0.49411873E+000
    0.546000 -0.79992524E+000 -0.61583360E-017  0.49486213E+000
    0.547000 -0.80059493E+000 -0.61815351E-017  0.49560478E+000
    0.548000 -0.80126547E+000 -0.62047177E-017  0.49634665E+000
    0.549000 -0.80193684E+000 -0.62270737E-017  0.49708777E+000
    0.550000 -0.80260906E+000 -0.62499848E-017  0.49782813E+000
    0.551000 -0.80328212E+000 -0.62731435E-017  0.49856772E+000
    0.552000 -0.80395601E+000 -0.62973701E-017  0.49930654E+000
    0.553000 -0.80463075E+000 -0.63214480E-017  0.50004460E+000
    0.554000 -0.80530631E+000 -0.63441813E-017  0.50078190E+000
    0.555000 -0.80598272E+000 -0.63662056E-017  0.50151843E+000
    0.556000 -0.80665995E+000 -0.63908730E-017  0.50225420E+000
    0.557000 -0.80733802E+000 -0.64129996E-017  0.50298920E+000
    0.558000 -0.80801692E+000 -0.64370025E-017  0.50372343E+000
    0.559000 -0.80869664E+000 -0.64615238E-017  0.50445690E+000
    0.560000 -0.80937720E+000 -0.64859765E-017  0.50518960E+000
    0.561000 -0.81005858E+000 -0.65101223E-017  0.50592153E+000
    0.562000 -0.81074078E+000 -0.65352169E-017  0.50665269E+000
    0.563000 -0.81142381E+000 -0.65609021E-017  0.50738308E+000
    0.564000 -0.81210766E+000 -0.65851310E-017  0.50811270E+000
    0.565000 -0.81279233E+000 -0.66078974E-017  0.50884155E+000
    0.566000 -0.81347782E+000 -0.66305907E-017  0.50956964E+000
    0.567000 -0.81416413E+000 -0.66547127E-017  0.51029695E+000
    0.568000 -0.81485125E+000 -0.66783707E-017  0.51102349E+000
    0.569000 -0.81553919E+000 -0.67022247E-017  0.51174926E+000
    0.570000 -0.81622794E+000 -0.67273756E-017  0.51247426E+000
    0.571000 -0.81691750E+000 -0.67503921E-017  0.51319848E+000
    0.572000 -0.81760788E+000 -0.67749520E-017  0.51392193E+000
    0.573000 -0.81829906E+000 -0.67992785E-017  0.51464461E+000
    0.574000 -0.81899105E+000 -0.68227603E-017  0.51536652E+000
    0.575000 -0.81968385E+000 -0.68487313E-017  0.51608765E+000
    0.576000 -0.82037746E+000 -0.68740173E-017  0.51680800E+000
    0.577000 -0.82107187E+000 -0.68987768E-017  0.51752758E+000
    0.578000 -0.82176708E+000 -0.69238043E-017  0.51824639E+000
    0.579000 -0.82246309E+000 -0.69501534E-017  0.51896442E+000
    0.580000 -0.82315990E+000 -0.69744437E-017  0.51968167E+000
    0.581000 -0.82385751E+000 -0.69977218E-017  0.52039815E+000
    0.582000 -0.82455592E+000 -0.70230447E-017  0.52111385E+000
    0.583000 -0.82525513E+000 -0.70499437E-017  0.52182877E+000
    0.584000 -0.82595512E+000 -0.70755208E-017  0.52254292E+000
    0.585000 -0.82665592E+000 -0.71022131E-017  0.52325628E+000
    0.586000 -0.82735750E+000 -0.71277100E-017  0.52396887E+000
    0.587000 -0.82805987E+000 -0.71530899E-017  0.52468068E+000
    0.588000 -0.82876303E+000 -0.71775600E-017  0.52539171E+000
    0.589000 -0.82946699E+000 -0.72029677E-017  0.52610196E+000
    0.590000 -0.83017172E+000 -0.72286933E-017  0.52681142E+000
    0.591000 -0.83087724E+000 -0.72532334E-017  0.52752011E+000
    0.592000 -0.83158355E+000 -0.72803082E-017  0.52822802E+000
    0.593000 -0.83229064E+000 -0.73069828E-017  0.52893515E+000
    0.594000 -0.83299851E+000 -0.73321359E-017  0.52964149E+000
    0.595000 -0.83370715E+000 -0.73575572E-017  0.53034705E+000
    0.596000 -0.83441658E+000 -0.73841460E-017  0.53105183E+000
    0.597000 -0.83512679E+000 -0.74103841E-017  0.53175583E+000
    0.598000 -0.83583777E+000 -0.74342366E-017  0.53245904E+000
    0.599000 -0.83654952E+000 -0.74615389E-017  0.53316147E+000
    0.600000 -0.83726205E+000 -0.74891106E-017  0.53386311E+000
    0.601000 -0.83797534E+000 -0.75164138E-017  0.53456397E+000
    0.602000 -0.83868941E+000 -0.75430339E-017  0.53526405E+000
    0.603000 -0.83940425E+000 -0.75683200E-017  0.53596334E+000
    0.604000 -0.84011986E+000 -0.75944799E-017  0.53666184E+000
    0.605000 -0.84083623E+000 -0.76205563E-017  0.53735956E+000
    0.606000 -0.84155336E+000 -0.76481854E-017  0.53805649E+000
    0.607000 -0.84227127E+000 -0.76755422E-017  0.53875264E+000
    0.608000 -0.84298993E+000 -0.77009717E-017  0.53944800E+000
    0.609000 -0.84370935E+000 -0.77272706E-017  0.54014257E+000
    0.610000 -0.84442954E+000 -0.77526243E-017  0.54083635E+000
    0.611000 -0.84515048E+000 -0.77798892E-017  0.54152935E+000
    0.612000 -0.84587218E+000 -0.78081177E-017  0.54222155E+000
    0.613000 -0.84659463E+000 -0.78335929E-017  0.54291297E+000
    0.614000 -0.84731784E+000 -0.78580788E-017  0.54360360E+000
    0.615000 -0.84804181E+000 -0.78843467E-017  0.54429344E+000
    0.616000 -0.84876652E+000 -0.79102425E-017  0.54498249E+000
    0.617000 -0.84949198E+000 -0.79391654E-017  0.54567075E+000
    0.618000 -0.85021820E+000 -0.79657149E-017  0.54635822E+000
    0.619000 -0.85094516E+000 -0.79939604E-017  0.54704489E+000
    0.620000 -0.85167287E+000 -0.80218790E-017  0.54773078E+000
    0.621000 -0.85240133E+000 -0.80493166E-017  0.54841587E+000
    0.622000 -0.85313052E+000 -0.80765048E-017  0.54910017E+000
    0.623000 -0.85386046E+000 -0.81026108E-017  0.54978368E+000
    0.624000 -0.85459115E+000 -0.81309908E-017  0.55046640E+000
    0.625000 -0.85532257E+000 -0.81599561E-017  0.55114833E+000
    0.626000 -0.85605473E+000 -0.81885750E-017  0.55182946E+000
    0.627000 -0.85678763E+000 -0.82177179E-017  0.55250979E+000
    0.628000 -0.85752127E+000 -0.82442031E-017  0.55318934E+000
    0.629000 -0.85825564E+000 -0.82726161E-017  0.55386809E+000
    0.630000 -0.85899074E+000 -0.83015729E-017  0.55454604E+000
    0.631000 -0.85972658E+000 -0.83303077E-017  0.55522320E+000
    0.632000 -0.86046315E+000 -0.83583311E-017  0.55589956E+000
    0.633000 -0.86120044E+000 -0.83866233E-017  0.55657513E+000
    0.634000 -0.86193847E+000 -0.84148331E-017  0.55724990E+000
    0.635000 -0.86267722E+000 -0.84438811E-017  0.55792388E+000
    0.636000 -0.86341670E+000 -0.84729233E-017  0.55859706E+000
    0.637000 -0.86415691E+000 -0.85007326E-017  0.55926944E+000
    0.638000 -0.86489783E+000 -0.85288667E-017  0.55994102E+000
    0.639000 -0.86563948E+000 -0.85574475E-017  0.56061181E+000
    0.640000 -0.86638185E+000 -0.85852161E-017  0.56128180E+000
    0.641000 -0.86712494E+000 -0.86143827E-017  0.56195099E+000
    0.642000 -0.86786875E+000 -0.86443373E-017  0.56261939E+000
    0.643000 -0.86861328E+000 -0.86720597E-017  0.56328698E+000
    0.644000 -0.86935852E+000 -0.87014721E-017  0.56395377E+000
    0.645000 -0.87010448E+000 -0.87308855E-017  0.56461977E+000
    0.646000 -0.87085115E+000 -0.87597322E-017  0.56528496E+000
    0.647000 -0.87159853E+000 -0.87883001E-017  0.56594936E+000
    0.648000 -0.87234662E+000 -0.88179799E-017  0.56661295E+000
    0.649000 -0.87309542E+000 -0.88485934E-017  0.56727575E+000
    0.650000 -0.87384493E+000 -0.88788443E-017  0.56793774E+000
    0.651000 -0.87459515E+000 -0.89109272E-017  0.56859893E+000
    0.652000 -0.87534607E+000 -0.89402573E-017  0.56925932E+000
    0.653000 -0.87609770E+000 -0.89693874E-017  0.56991891E+000
    0.654000 -0.87685003E+000 -0.89986624E-017  0.57057770E+000
    0.655000 -0.87760306E+000 -0.90263028E-017  0.57123568E+000
    0.656000 -0.87835679E+000 -0.90554732E-017  0.57189286E+000
    0.657000 -0.87911122E+000 -0.90850485E-017  0.57254924E+000
    0.658000 -0.87986636E+000 -0.91145796E-017  0.57320481E+000
    0.659000 -0.88062218E+000 -0.91438414E-017  0.57385958E+000
    0.660000 -0.88137871E+000 -0.91758537E-017  0.57451355E+000
    0.661000 -0.88213592E+000 -0.92048029E-017  0.57516671E+000
    0.662000 -0.88289384E+000 -0.92344088E-017  0.57581907E+000
    0.663000 -0.88365244E+000 -0.92660486E-017  0.57647062E+000
    0.664000 -0.88441173E+000 -0.92966189E-017  0.57712137E+000
    0.665000 -0.88517172E+000 -0.93261927E-017  0.57777131E+000
    0.666000 -0.88593239E+000 -0.93592820E-017  0.57842045E+000
    0.667000 -0.88669375E+000 -0.93895773E-017  0.57906878E+000
    0.668000 -0.88745579E+000 -0.94220242E-017  0.57971631E+000
    0.669000 -0.88821852E+000 -0.94513074E-017  0.58036303E+000
    0.670000 -0.88898193E+000 -0.94821644E-017  0.58100894E+000
    0.671000 -0.88974603E+000 -0.95128923E-017  0.58165404E+000
    0.672000 -0.89051080E+000 -0.95435487E-017  0.58229834E+000
    0.673000 -0.89127626E+000 -0.95748057E-017  0.58294183E+000
    0.674000 -0.89204239E+000 -0.96055578E-017  0.58358451E+000
    0.675000 -0.89280920E+000 -0.96359931E-017  0.58422638E+000
    0.676000 -0.89357669E+000 -0.96674647E-017  0.58486745E+000
    0.677000 -0.89434485E+000 -0.96990548E-017  0.58550770E+000
    0.678000 -0.89511368E+000 -0.97309259E-017  0.58614715E+000
    0.679000 -0.89588319E+000 -0.97615792E-017  0.58678579E+000
    0.680000 -0.89665337E+000 -0.97936127E-017  0.58742361E+000
    0.681000 -0.89742422E+000 -0.98242873E-017  0.58806063E+000
    0.682000 -0.89819574E+000 -0.98558282E-017  0.58869684E+000
    0.683000 -0.89896792E+000 -0.98868193E-017  0.58933224E+000
    0.684000 -0.89974077E+000 -0.99168094E-017  0.58996683E+000
    0.685000 -0.90051429E+000 -0.99492023E-017  0.59060060E+000
    0.686000 -0.90128847E+000 -0.99661519E-017  0.59123357E+000
    0.687000 -0.90206331E+000 -0.99644003E-017  0.59186572E+000
    0.688000 -0.90283882E+000 -0.99645462E-017  0.59249706E+000
    0.689000 -0.90361498E+000 -0.99653745E-017  0.59312759E+000
    0.690000 -0.90439180E+000 -0.99644122E-017  0.59375731E+000
    0.691000 -0.90516929E+000 -0.99631710E-017  0.59438622E+000
    0.692000 -0.90594742E+000 -0.99630988E-017  0.59501431E+000
    0.693000 -0.90672622E+000 -0.99612214E-017  0.59564159E+000
    0.694000 -0.90750566E+000 -0.99591279E-017  0.59626806E+000
    0.695000 -0.90828577E+000 -0.99589797E-017  0.59689371E+000
    0.696000 -0.90906652E+000 -0.99586021E-017  0.59751855E+000
    0.697000 -0.90984792E+000 -0.99581743E-017  0.59814258E+000
    0.698000 -0.91062997E+000 -0.99576870E-017  0.59876579E+000
    0.699000 -0.91141268E+000 -0.99563725E-017  0.59938819E+000
    0.700000 -0.91219602E+000 -0.99559817E-017  0.60000977E+000
    0.701000 -0.91298002E+000 -0.99567042E-017  0.60063054E+000
    0.702000 -0.91376466E+000 -0.99570139E-017  0.60125049E+000
    0.703000 -0.91454994E+000 -0.99556518E-017  0.60186963E+000
    0.704000 -0.91533586E+000 -0.99564541E-017  0.60248795E+000
    0.705000 -0.91612243E+000 -0.99568266E-017  0.60310546E+000
    0.706000 -0.91690964E+000 -0.99550080E-017  0.60372215E+000
    0.707000 -0.91769748E+000 -0.99554418E-017  0.60433802E+000
    0.708000 -0.91848596E+000 -0.99539327E-017  0.60495308E+000
    0.709000 -0.91927508E+000 -0.99532429E-017  0.60556732E+000
    0.710000 -0.92006484E+000 -0.99551440E-017  0.60618074E+000
    0.711000 -0.92085523E+000 -0.99542501E-017  0.60679335E+000
    0.712000 -0.92164625E+000 -0.99535390E-017  0.60740514E+000
    0.713000 -0.92243790E+000 -0.99526819E-017  0.60801611E+000
    0.714000 -0.92323019E+000 -0.99528747E-017  0.60862626E+000
    0.715000 -0.92402310E+000 -0.99510147E-017  0.60923559E+000
    0.716000 -0.92481664E+000 -0.99498969E-017  0.60984411E+000
    0.717000 -0.92561081E+000 -0.99491199E-017  0.61045181E+000
    0.718000 -0.92640560E+000 -0.99489825E-017  0.61105868E+000
    0.719000 -0.92720102E+000 -0.99469833E-017  0.61166474E+000
    0.720000 -0.92799707E+000 -0.99470222E-017  0.61226998E+000
    0.721000 -0.92879373E+000 -0.99456924E-017  0.61287440E+000
    0.722000 -0.92959102E+000 -0.99448198E-017  0.61347800E+000
    0.723000 -0.93038893E+000 -0.99420978E-017  0.61408078E+000
    0.724000 -0.93118745E+000 -0.99423426E-017  0.61468274E+000
    0.725000 -0.93198660E+000 -0.99428118E-017  0.61528388E+000
    0.726000 -0.93278636E+000 -0.99440891E-017  0.61588420E+000
    0.727000 -0.93358674E+000 -0.99445336E-017  0.61648370E+000
    0.728000 -0.93438773E+000 -0.99445453E-017  0.61708237E+000
    0.729000 -0.93518933E+000 -0.99443359E-017  0.61768023E+000
    0.730000 -0.93599155E+000 -0.99433064E-017  0.61827726E+000
    0.731000 -0.93679437E+000 -0.99428918E-017  0.61887347E+000
    0.732000 -0.93759781E+000 -0.99414422E-017  0.61946886E+000
    0.733000 -0.93840186E+000 -0.99404525E-017  0.62006343E+000
    0.734000 -0.93920651E+000 -0.99397094E-017  0.62065718E+000
    0.735000 -0.94001177E+000 -0.99378272E-017  0.62125010E+000
    0.736000 -0.94081764E+000 -0.99373924E-017  0.62184220E+000
    0.737000 -0.94162411E+000 -0.99374600E-017  0.62243347E+000
    0.738000 -0.94243118E+000 -0.99372982E-017  0.62302392E+000
    0.739000 -0.94323885E+000 -0.99349507E-017  0.62361355E+000
    0.740000 -0.94404713E+000 -0.99360465E-017  0.62420236E+000
    0.741000 -0.94485600E+000 -0.99364087E-017  0.62479034E+000
    0.742000 -0.94566547E+000 -0.99370476E-017  0.62537750E+000
    0.743000 -0.94647554E+000 -0.99380219E-017  0.62596383E+000
    0.744000 -0.94728621E+000 -0.99387519E-017  0.62654934E+000
    0.745000 -0.94809747E+000 -0.99371137E-017  0.62713402E+000
    0.746000 -0.94890933E+000 -0.99369644E-017  0.62771788E+000
    0.747000 -0.94972178E+000 -0.99357504E-017  0.62830091E+000
    0.748000 -0.95053482E+000 -0.99363441E-017  0.62888312E+000
    0.749000 -0.95134845E+000 -0.99350118E-017  0.62946450E+000
    0.750000 -0.95216267E+000 -0.99327799E-017  0.63004506E+000
    0.751000 -0.95297748E+000 -0.99305760E-017  0.63062479E+000
    0.752000 -0.95379287E+000 -0.99308500E-017  0.63120369E+000
    0.753000 -0.95460885E+000 -0.99302149E-017  0.63178177E+000
    0.754000 -0.95542542E+000 -0.99303096E-017  0.63235902E+000
    0.755000 -0.95624257E+000 -0.99304129E-017  0.63293545E+000
    0.756000 -0.95706030E+000 -0.99299445E-017  0.63351104E+000
    0.757000 -0.95787862E+000 -0.99329038E-017  0.63408581E+000
    0.758000 -0.95869752E+000 -0.99330163E-017  0.63465975E+000
    0.759000 -0.95951699E+000 -0.99342666E-017  0.63523287E+000
    0.760000 -0.96033704E+000 -0.99325965E-017  0.63580516E+000
    0.761000 -0.96115767E+000 -0.99307806E-017  0.63637661E+000
    0.762000 -0.96197888E+000 -0.99325871E-017  0.63694724E+000
    0.763000 -0.96280066E+000 -0.99332791E-017  0.63751705E+000
    0.764000 -0.96362302E+000 -0.99321375E-017  0.63808602E+000
    0.765000 -0.96444595E+000 -0.99329058E-017  0.63865416E+000
    0.766000 -0.96526945E+000 -0.99349707E-017  0.63922148E+000
    0.767000 -0.96609352E+000 -0.99377463E-017  0.63978797E+000
    0.768000 -0.96691816E+000 -0.99369180E-017  0.64035362E+000
    0.769000 -0.96774337E+000 -0.99384765E-017  0.64091845E+000
    0.770000 -0.96856914E+000 -0.99395055E-017  0.64148245E+000
    0.771000 -0.96939549E+000 -0.99415754E-017  0.64204562E+000
    0.772000 -0.97022240E+000 -0.99421587E-017  0.64260795E+000
    0.773000 -0.97104987E+000 -0.99417809E-017  0.64316946E+000
    0.774000 -0.97187790E+000 -0.99407149E-017  0.64373014E+000
    0.775000 -0.97270650E+000 -0.99417007E-017  0.64428999E+000
    0.776000 -0.97353566E+000 -0.99400796E-017  0.64484900E+000
    0.777000 -0.97436537E+000 -0.99408031E-017  0.64540718E+000
    0.778000 -0.97519565E+000 -0.99392704E-017  0.64596454E+000
    0.779000 -0.97602648E+000 -0.99402596E-017  0.64652106E+000
    0.780000 -0.97685787E+000 -0.99379514E-017  0.64707675E+000
    0.781000 -0.97768982E+000 -0.99356149E-017  0.64763161E+000
    0.782000 -0.97852232E+000 -0.99344222E-017  0.64818563E+000
    0.783000 -0.97935537E+000 -0.99364224E-017  0.64873883E+000
    0.784000 -0.98018897E+000 -0.99372593E-017  0.64929119E+000
    0.785000 -0.98102313E+000 -0.99376963E-017  0.64984272E+000
    0.786000 -0.98185783E+000 -0.99368691E-017  0.65039341E+000
    0.787000 -0.98269309E+000 -0.99384069E-017  0.65094328E+000
    0.788000 -0.98352889E+000 -0.99362402E-017  0.65149231E+000
    0.789000 -0.98436524E+000 -0.99379777E-017  0.65204050E+000
    0.790000 -0.98520213E+000 -0.99374137E-017  0.65258787E+000
    0.791000 -0.98603957E+000 -0.99389614E-017  0.65313440E+000
    0.792000 -0.98687756E+000 -0.99399186E-017  0.65368009E+000
