   467  0.10000259E+001 0.10000833E-001-0.14268094E-011
   468  0.10000258E+001 0.10000833E-001-0.14268099E-011
   469  0.10000256E+001 0.10000833E-001-0.14268103E-011
   470  0.10000255E+001 0.10000833E-001-0.14268107E-011
   471  0.10000253E+001 0.10000833E-001-0.14268111E-011
   472  0.10000252E+001 0.10000833E-001-0.14268115E-011
   473  0.10000250E+001 0.10000833E-001-0.14268119E-011
   474  0.10000249E+001 0.10000833E-001-0.14268123E-011
   475  0.10000248E+001 0.10000833E-001-0.14268127E-011
   476  0.10000246E+001 0.10000833E-001-0.14268131E-011
   477  0.10000245E+001 0.10000833E-001-0.14268135E-011
   478  0.10000243E+001 0.10000833E-001-0.14268139E-011
   479  0.10000242E+001 0.10000833E-001-0.14268143E-011
   480  0.10000240E+001 0.10000833E-001-0.14268147E-011
   481  0.10000239E+001 0.10000833E-001-0.14268151E-011
   482  0.10000238E+001 0.10000833E-001-0.14268155E-011
   483  0.10000236E+001 0.10000833E-001-0.14268159E-011
   484  0.10000235E+001 0.10000833E-001-0.14268163E-011
   485  0.10000233E+001 0.10000833E-001-0.14268167E-011
   486  0.10000232E+001 0.10000833E-001-0.14268171E-011
   487  0.10000231E+001 0.10000833E-001-0.14268175E-011
   488  0.10000229E+001 0.10000833E-001-0.14268179E-011
   489  0.10000228E+001 0.10000833E-001-0.14268183E-011
   490  0.10000226E+001 0.10000833E-001-0.14268187E-011
   491  0.10000225E+001 0.10000833E-001-0.14268191E-011
   492  0.10000223E+001 0.10000833E-001-0.14268195E-011
   493  0.10000222E+001 0.10000833E-001-0.14268200E-011
   494  0.10000221E+001 0.10000833E-001-0.14268204E-011
   495  0.10000219E+001 0.10000833E-001-0.14268208E-011
   496  0.10000218E+001 0.10000833E-001-0.14268212E-011
   497  0.10000216E+001 0.10000833E-001-0.14268216E-011
   498  0.10000215E+001 0.10000833E-001-0.14268220E-011
   499  0.10000213E+001 0.10000833E-001-0.14268224E-011
   500  0.10000212E+001 0.10000833E-001-0.14268228E-011
   501  0.10000211E+001 0.10000833E-001-0.14268232E-011
   502  0.10000209E+001 0.10000833E-001-0.14268236E-011
   503  0.10000208E+001 0.10000833E-001-0.14268240E-011
   504  0.10000206E+001 0.10000833E-001-0.14268244E-011
   505  0.10000205E+001 0.10000833E-001-0.14268248E-011
   506  0.10000204E+001 0.10000833E-001-0.14268252E-011
   507  0.10000202E+001 0.10000833E-001-0.14268256E-011
   508  0.10000201E+001 0.10000833E-001-0.14268260E-011
   509  0.10000199E+001 0.10000833E-001-0.14268264E-011
   510  0.10000198E+001 0.10000833E-001-0.14268268E-011
   511  0.10000196E+001 0.10000833E-001-0.14268272E-011
   512  0.10000195E+001 0.10000833E-001-0.14268276E-011
   513  0.10000194E+001 0.10000833E-001-0.14268280E-011
   514  0.10000192E+001 0.10000833E-001-0.14268284E-011
   515  0.10000191E+001 0.10000833E-001-0.14268288E-011
   516  0.10000189E+001 0.10000833E-001-0.14268293E-011
   517  0.10000188E+001 0.10000833E-001-0.14268297E-011
   518  0.10000186E+001 0.10000833E-001-0.14268301E-011
   519  0.10000185E+001 0.10000833E-001-0.14268305E-011
   520  0.10000184E+001 0.10000833E-001-0.14268309E-011
   521  0.10000182E+001 0.10000833E-001-0.14268313E-011
   522  0.10000181E+001 0.10000833E-001-0.14268317E-011
   523  0.10000179E+001 0.10000833E-001-0.14268321E-011
   524  0.10000178E+001 0.10000833E-001-0.14268325E-011
   525  0.10000177E+001 0.10000833E-001-0.14268329E-011
   526  0.10000175E+001 0.10000833E-001-0.14268333E-011
   527  0.10000174E+001 0.10000833E-001-0.14268337E-011
   528  0.10000172E+001 0.10000833E-001-0.14268341E-011
   529  0.10000171E+001 0.10000833E-001-0.14268345E-011
   530  0.10000169E+001 0.10000833E-001-0.14268349E-011
   531  0.10000168E+001 0.10000833E-001-0.14268353E-011
   532  0.10000167E+001 0.10000833E-001-0.14268357E-011
   533  0.10000165E+001 0.10000833E-001-0.14268361E-011
   534  0.10000164E+001 0.10000833E-001-0.14268365E-011
   535  0.10000162E+001 0.10000833E-001-0.14268369E-011
   536  0.10000161E+001 0.10000833E-001-0.14268373E-011
   537  0.10000159E+001 0.10000833E-001-0.14268377E-011
   538  0.10000158E+001 0.10000833E-001-0.14268381E-011
   539  0.10000157E+001 0.10000833E-001-0.14268385E-011
   540  0.10000155E+001 0.10000833E-001-0.14268390E-011
   541  0.10000154E+001 0.10000833E-001-0.14268394E-011
   542  0.10000152E+001 0.10000833E-001-0.14268398E-011
   543  0.10000151E+001 0.10000833E-001-0.14268402E-011
   544  0.10000150E+001 0.10000833E-001-0.14268406E-011
   545  0.10000148E+001 0.10000833E-001-0.14268410E-011
   546  0.10000147E+001 0.10000833E-001-0.14268414E-011
   547  0.10000145E+001 0.10000833E-001-0.14268418E-011
   548  0.10000144E+001 0.10000833E-001-0.14268422E-011
   549  0.10000142E+001 0.10000833E-001-0.14268426E-011
   550  0.10000141E+001 0.10000833E-001-0.14268430E-011
   551  0.10000140E+001 0.10000833E-001-0.14268434E-011
   552  0.10000138E+001 0.10000833E-001-0.14268438E-011
   553  0.10000137E+001 0.10000833E-001-0.14268442E-011
   554  0.10000135E+001 0.10000833E-001-0.14268446E-011
   555  0.10000134E+001 0.10000833E-001-0.14268450E-011
   556  0.10000132E+001 0.10000833E-001-0.14268454E-011
   557  0.10000131E+001 0.10000833E-001-0.14268458E-011
   558  0.10000130E+001 0.10000833E-001-0.14268462E-011
   559  0.10000128E+001 0.10000833E-001-0.14268466E-011
   560  0.10000127E+001 0.10000833E-001-0.14268470E-011
   561  0.10000125E+001 0.10000833E-001-0.14268474E-011
   562  0.10000124E+001 0.10000833E-001-0.14268478E-011
   563  0.10000123E+001 0.10000833E-001-0.14268482E-011
   564  0.10000121E+001 0.10000833E-001-0.14268487E-011
   565  0.10000120E+001 0.10000833E-001-0.14268491E-011
   566  0.10000118E+001 0.10000833E-001-0.14268495E-011
   567  0.10000117E+001 0.10000833E-001-0.14268499E-011
   568  0.10000115E+001 0.10000833E-001-0.14268503E-011
   569  0.10000114E+001 0.10000833E-001-0.14268507E-011
   570  0.10000113E+001 0.10000833E-001-0.14268511E-011
   571  0.10000111E+001 0.10000833E-001-0.14268515E-011
   572  0.10000110E+001 0.10000833E-001-0.14268519E-011
   573  0.10000108E+001 0.10000833E-001-0.14268523E-011
   574  0.10000107E+001 0.10000833E-001-0.14268527E-011
   575  0.10000105E+001 0.10000833E-001-0.14268531E-011
   576  0.10000104E+001 0.10000833E-001-0.14268535E-011
   577  0.10000103E+001 0.10000833E-001-0.14268539E-011
   578  0.10000101E+001 0.10000833E-001-0.14268543E-011
   579  0.10000100E+001 0.10000833E-001-0.14268547E-011
   580  0.10000098E+001 0.10000833E-001-0.14268551E-011
   581  0.10000097E+001 0.10000833E-001-0.14268555E-011
   582  0.10000096E+001 0.10000833E-001-0.14268559E-011
   583  0.10000094E+001 0.10000833E-001-0.14268563E-011
   584  0.10000093E+001 0.10000833E-001-0.14268567E-011
   585  0.10000091E+001 0.10000833E-001-0.14268571E-011
   586  0.10000090E+001 0.10000833E-001-0.14268575E-011
   587  0.10000088E+001 0.10000833E-001-0.14268579E-011
   588  0.10000087E+001 0.10000833E-001-0.14268583E-011
   589  0.10000086E+001 0.10000833E-001-0.14268588E-011
   590  0.10000084E+001 0.10000833E-001-0.14268592E-011
   591  0.10000083E+001 0.10000833E-001-0.14268596E-011
   592  0.10000081E+001 0.10000833E-001-0.14268600E-011
   593  0.10000080E+001 0.10000833E-001-0.14268604E-011
   594  0.10000078E+001 0.10000833E-001-0.14268608E-011
   595  0.10000077E+001 0.10000833E-001-0.14268612E-011
   596  0.10000076E+001 0.10000833E-001-0.14268616E-011
   597  0.10000074E+001 0.10000833E-001-0.14268620E-011
   598  0.10000073E+001 0.10000833E-001-0.14268624E-011
   599  0.10000071E+001 0.10000833E-001-0.14268628E-011
   600  0.10000070E+001 0.10000833E-001-0.14268632E-011
   601  0.10000068E+001 0.10000833E-001-0.14268636E-011
   602  0.10000067E+001 0.10000833E-001-0.14268640E-011
   603  0.10000066E+001 0.10000833E-001-0.14268644E-011
   604  0.10000064E+001 0.10000833E-001-0.14268648E-011
   605  0.10000063E+001 0.10000833E-001-0.14268652E-011
   606  0.10000061E+001 0.10000833E-001-0.14268656E-011
   607  0.10000060E+001 0.10000833E-001-0.14268660E-011
   608  0.10000059E+001 0.10000833E-001-0.14268664E-011
   609  0.10000057E+001 0.10000833E-001-0.14268668E-011
   610  0.10000056E+001 0.10000833E-001-0.14268672E-011
   611  0.10000054E+001 0.10000833E-001-0.14268676E-011
   612  0.10000053E+001 0.10000833E-001-0.14268680E-011
   613  0.10000051E+001 0.10000833E-001-0.14268685E-011
   614  0.10000050E+001 0.10000833E-001-0.14268689E-011
   615  0.10000049E+001 0.10000833E-001-0.14268693E-011
   616  0.10000047E+001 0.10000833E-001-0.14268697E-011
   617  0.10000046E+001 0.10000833E-001-0.14268701E-011
   618  0.10000044E+001 0.10000833E-001-0.14268705E-011
   619  0.10000043E+001 0.10000833E-001-0.14268709E-011
   620  0.10000041E+001 0.10000833E-001-0.14268713E-011
   621  0.10000040E+001 0.10000833E-001-0.14268717E-011
   622  0.10000039E+001 0.10000833E-001-0.14268721E-011
   623  0.10000037E+001 0.10000833E-001-0.14268725E-011
   624  0.10000036E+001 0.10000833E-001-0.14268729E-011
   625  0.10000034E+001 0.10000833E-001-0.14268733E-011
   626  0.10000033E+001 0.10000833E-001-0.14268737E-011
   627  0.10000032E+001 0.10000833E-001-0.14268741E-011
   628  0.10000030E+001 0.10000833E-001-0.14268745E-011
   629  0.10000029E+001 0.10000833E-001-0.14268749E-011
   630  0.10000027E+001 0.10000833E-001-0.14268753E-011
   631  0.10000026E+001 0.10000833E-001-0.14268757E-011
   632  0.10000024E+001 0.10000833E-001-0.14268761E-011
   633  0.10000023E+001 0.10000833E-001-0.14268765E-011
   634  0.10000022E+001 0.10000833E-001-0.14268769E-011
   635  0.10000020E+001 0.10000833E-001-0.14268773E-011
   636  0.10000019E+001 0.10000833E-001-0.14268777E-011
   637  0.10000017E+001 0.10000833E-001-0.14268782E-011
   638  0.10000016E+001 0.10000833E-001-0.14268786E-011
   639  0.10000014E+001 0.10000833E-001-0.14268790E-011
   640  0.10000013E+001 0.10000833E-001-0.14268794E-011
   641  0.10000012E+001 0.10000833E-001-0.14268798E-011
   642  0.10000010E+001 0.10000833E-001-0.14268802E-011
   643  0.10000009E+001 0.10000833E-001-0.14268806E-011
   644  0.10000007E+001 0.10000833E-001-0.14268810E-011
   645  0.10000006E+001 0.10000833E-001-0.14268814E-011
   646  0.10000005E+001 0.10000833E-001-0.14268818E-011
   647  0.10000003E+001 0.10000833E-001-0.14268822E-011
   648  0.10000002E+001 0.10000833E-001-0.14268826E-011
   649  0.10000000E+001 0.10000833E-001-0.14268830E-011
   650  0.99999988E+000 0.10000833E-001-0.14268834E-011
   651  0.99999974E+000 0.10000833E-001-0.14268838E-011
   652  0.99999960E+000 0.10000833E-001-0.14268842E-011
   653  0.99999946E+000 0.10000833E-001-0.14268846E-011
   654  0.99999932E+000 0.10000833E-001-0.14268850E-011
   655  0.99999917E+000 0.10000833E-001-0.14268854E-011
   656  0.99999903E+000 0.10000833E-001-0.14268858E-011
   657  0.99999889E+000 0.10000833E-001-0.14268862E-011
   658  0.99999875E+000 0.10000833E-001-0.14268866E-011
   659  0.99999860E+000 0.10000833E-001-0.14268870E-011
   660  0.99999846E+000 0.10000833E-001-0.14268875E-011
   661  0.99999832E+000 0.10000833E-001-0.14268879E-011
   662  0.99999818E+000 0.10000833E-001-0.14268883E-011
   663  0.99999804E+000 0.10000833E-001-0.14268887E-011
   664  0.99999789E+000 0.10000833E-001-0.14268891E-011
   665  0.99999775E+000 0.10000833E-001-0.14268895E-011
   666  0.99999761E+000 0.10000833E-001-0.14268899E-011
   667  0.99999747E+000 0.10000833E-001-0.14268903E-011
   668  0.99999733E+000 0.10000833E-001-0.14268907E-011
   669  0.99999718E+000 0.10000833E-001-0.14268911E-011
   670  0.99999704E+000 0.10000833E-001-0.14268915E-011
   671  0.99999690E+000 0.10000833E-001-0.14268919E-011
   672  0.99999676E+000 0.10000833E-001-0.14268923E-011
   673  0.99999661E+000 0.10000833E-001-0.14268927E-011
   674  0.99999647E+000 0.10000833E-001-0.14268931E-011
   675  0.99999633E+000 0.10000833E-001-0.14268935E-011
   676  0.99999619E+000 0.10000833E-001-0.14268939E-011
   677  0.99999605E+000 0.10000833E-001-0.14268943E-011
   678  0.99999590E+000 0.10000833E-001-0.14268947E-011
   679  0.99999576E+000 0.10000833E-001-0.14268951E-011
   680  0.99999562E+000 0.10000833E-001-0.14268955E-011
   681  0.99999548E+000 0.10000833E-001-0.14268959E-011
   682  0.99999534E+000 0.10000833E-001-0.14268963E-011
   683  0.99999519E+000 0.10000833E-001-0.14268967E-011
   684  0.99999505E+000 0.10000833E-001-0.14268972E-011
   685  0.99999491E+000 0.10000833E-001-0.14268976E-011
   686  0.99999477E+000 0.10000833E-001-0.14268980E-011
   687  0.99999462E+000 0.10000833E-001-0.14268984E-011
   688  0.99999448E+000 0.10000833E-001-0.14268988E-011
   689  0.99999434E+000 0.10000833E-001-0.14268992E-011
   690  0.99999420E+000 0.10000833E-001-0.14268996E-011
   691  0.99999406E+000 0.10000833E-001-0.14269000E-011
   692  0.99999391E+000 0.10000833E-001-0.14269004E-011
   693  0.99999377E+000 0.10000833E-001-0.14269008E-011
   694  0.99999363E+000 0.10000833E-001-0.14269012E-011
   695  0.99999349E+000 0.10000833E-001-0.14269016E-011
   696  0.99999335E+000 0.10000833E-001-0.14269020E-011
   697  0.99999320E+000 0.10000833E-001-0.14269024E-011
   698  0.99999306E+000 0.10000833E-001-0.14269028E-011
   699  0.99999292E+000 0.10000833E-001-0.14269032E-011
   700  0.99999278E+000 0.10000833E-001-0.14269036E-011
   701  0.99999263E+000 0.10000833E-001-0.14269040E-011
   702  0.99999249E+000 0.10000833E-001-0.14269044E-011
   703  0.99999235E+000 0.10000833E-001-0.14269048E-011
   704  0.99999221E+000 0.10000833E-001-0.14269052E-011
   705  0.99999207E+000 0.10000833E-001-0.14269056E-011
   706  0.99999192E+000 0.10000833E-001-0.14269060E-011
   707  0.99999178E+000 0.10000833E-001-0.14269064E-011
   708  0.99999164E+000 0.10000833E-001-0.14269069E-011
   709  0.99999150E+000 0.10000833E-001-0.14269073E-011
   710  0.99999136E+000 0.10000833E-001-0.14269077E-011
   711  0.99999121E+000 0.10000833E-001-0.14269081E-011
   712  0.99999107E+000 0.10000833E-001-0.14269085E-011
   713  0.99999093E+000 0.10000833E-001-0.14269089E-011
   714  0.99999079E+000 0.10000833E-001-0.14269093E-011
   715  0.99999064E+000 0.10000833E-001-0.14269097E-011
   716  0.99999050E+000 0.10000833E-001-0.14269101E-011
   717  0.99999036E+000 0.10000833E-001-0.14269105E-011
   718  0.99999022E+000 0.10000833E-001-0.14269109E-011
   719  0.99999008E+000 0.10000833E-001-0.14269113E-011
   720  0.99998993E+000 0.10000833E-001-0.14269117E-011
   721  0.99998979E+000 0.10000833E-001-0.14269121E-011
   722  0.99998965E+000 0.10000833E-001-0.14269125E-011
   723  0.99998951E+000 0.10000833E-001-0.14269129E-011
   724  0.99998937E+000 0.10000833E-001-0.14269133E-011
   725  0.99998922E+000 0.10000833E-001-0.14269137E-011
   726  0.99998908E+000 0.10000833E-001-0.14269141E-011
   727  0.99998894E+000 0.10000833E-001-0.14269145E-011
   728  0.99998880E+000 0.10000833E-001-0.14269149E-011
   729  0.99998865E+000 0.10000833E-001-0.14269153E-011
   730  0.99998851E+000 0.10000833E-001-0.14269157E-011
   731  0.99998837E+000 0.10000833E-001-0.14269162E-011
   732  0.99998823E+000 0.10000833E-001-0.14269166E-011
   733  0.99998809E+000 0.10000833E-001-0.14269170E-011
   734  0.99998794E+000 0.10000833E-001-0.14269174E-011
   735  0.99998780E+000 0.10000833E-001-0.14269178E-011
   736  0.99998766E+000 0.10000833E-001-0.14269182E-011
   737  0.99998752E+000 0.10000833E-001-0.14269186E-011
   738  0.99998738E+000 0.10000833E-001-0.14269190E-011
   739  0.99998723E+000 0.10000833E-001-0.14269194E-011
   740  0.99998709E+000 0.10000833E-001-0.14269198E-011
   741  0.99998695E+000 0.10000833E-001-0.14269202E-011
   742  0.99998681E+000 0.10000833E-001-0.14269206E-011
   743  0.99998666E+000 0.10000833E-001-0.14269210E-011
   744  0.99998652E+000 0.10000833E-001-0.14269214E-011
   745  0.99998638E+000 0.10000833E-001-0.14269218E-011
   746  0.99998624E+000 0.10000833E-001-0.14269222E-011
   747  0.99998610E+000 0.10000833E-001-0.14269226E-011
   748  0.99998595E+000 0.10000833E-001-0.14269230E-011
   749  0.99998581E+000 0.10000833E-001-0.14269234E-011
   750  0.99998567E+000 0.10000833E-001-0.14269238E-011
   751  0.99998553E+000 0.10000833E-001-0.14269242E-011
   752  0.99998539E+000 0.10000833E-001-0.14269246E-011
   753  0.99998524E+000 0.10000833E-001-0.14269250E-011
   754  0.99998510E+000 0.10000833E-001-0.14269254E-011
   755  0.99998496E+000 0.10000833E-001-0.14269259E-011
   756  0.99998482E+000 0.10000833E-001-0.14269263E-011
   757  0.99998467E+000 0.10000833E-001-0.14269267E-011
   758  0.99998453E+000 0.10000833E-001-0.14269271E-011
   759  0.99998439E+000 0.10000833E-001-0.14269275E-011
   760  0.99998425E+000 0.10000833E-001-0.14269279E-011
   761  0.99998411E+000 0.10000833E-001-0.14269283E-011
   762  0.99998396E+000 0.10000833E-001-0.14269287E-011
   763  0.99998382E+000 0.10000833E-001-0.14269291E-011
   764  0.99998368E+000 0.10000833E-001-0.14269295E-011
   765  0.99998354E+000 0.10000833E-001-0.14269299E-011
   766  0.99998340E+000 0.10000833E-001-0.14269303E-011
   767  0.99998325E+000 0.10000833E-001-0.14269307E-011
   768  0.99998311E+000 0.10000833E-001-0.14269311E-011
   769  0.99998297E+000 0.10000833E-001-0.14269315E-011
   770  0.99998283E+000 0.10000833E-001-0.14269319E-011
   771  0.99998268E+000 0.10000833E-001-0.14269323E-011
   772  0.99998254E+000 0.10000833E-001-0.14269327E-011
   773  0.99998240E+000 0.10000833E-001-0.14269331E-011
   774  0.99998226E+000 0.10000833E-001-0.14269335E-011
   775  0.99998212E+000 0.10000833E-001-0.14269339E-011
   776  0.99998197E+000 0.10000833E-001-0.14269343E-011
   777  0.99998183E+000 0.10000833E-001-0.14269347E-011
   778  0.99998169E+000 0.10000833E-001-0.14269351E-011
   779  0.99998155E+000 0.10000833E-001-0.14269355E-011
   780  0.99998141E+000 0.10000833E-001-0.14269360E-011
   781  0.99998126E+000 0.10000833E-001-0.14269364E-011
   782  0.99998112E+000 0.10000833E-001-0.14269368E-011
   783  0.99998098E+000 0.10000833E-001-0.14269372E-011
   784  0.99998084E+000 0.10000833E-001-0.14269376E-011
   785  0.99998069E+000 0.10000833E-001-0.14269380E-011
   786  0.99998055E+000 0.10000833E-001-0.14269384E-011
   787  0.99998041E+000 0.10000833E-001-0.14269388E-011
   788  0.99998027E+000 0.10000833E-001-0.14269392E-011
   789  0.99998013E+000 0.10000833E-001-0.14269396E-011
   790  0.99997998E+000 0.10000833E-001-0.14269400E-011
   791  0.99997984E+000 0.10000833E-001-0.14269404E-011
   792  0.99997970E+000 0.10000833E-001-0.14269408E-011
   793  0.99997956E+000 0.10000833E-001-0.14269412E-011
   794  0.99997942E+000 0.10000833E-001-0.14269416E-011
   795  0.99997927E+000 0.10000833E-001-0.14269420E-011
   796  0.99997913E+000 0.10000833E-001-0.14269424E-011
   797  0.99997899E+000 0.10000833E-001-0.14269428E-011
   798  0.99997885E+000 0.10000833E-001-0.14269432E-011
   799  0.99997870E+000 0.10000833E-001-0.14269436E-011
   800  0.99997856E+000 0.10000833E-001-0.14269440E-011
   801  0.99997842E+000 0.10000833E-001-0.14269444E-011
   802  0.99997828E+000 0.10000833E-001-0.14269448E-011
   803  0.99997814E+000 0.10000833E-001-0.14269453E-011
   804  0.99997799E+000 0.10000833E-001-0.14269457E-011
   805  0.99997785E+000 0.10000833E-001-0.14269461E-011
   806  0.99997771E+000 0.10000833E-001-0.14269465E-011
   807  0.99997757E+000 0.10000833E-001-0.14269469E-011
   808  0.99997742E+000 0.10000833E-001-0.14269473E-011
   809  0.99997728E+000 0.10000833E-001-0.14269477E-011
   810  0.99997714E+000 0.10000833E-001-0.14269481E-011
   811  0.99997700E+000 0.10000833E-001-0.14269485E-011
   812  0.99997686E+000 0.10000833E-001-0.14269489E-011
   813  0.99997671E+000 0.10000833E-001-0.14269493E-011
   814  0.99997657E+000 0.10000833E-001-0.14269497E-011
   815  0.99997643E+000 0.10000833E-001-0.14269501E-011
   816  0.99997629E+000 0.10000833E-001-0.14269505E-011
   817  0.99997615E+000 0.10000833E-001-0.14269509E-011
   818  0.99997600E+000 0.10000833E-001-0.14269513E-011
   819  0.99997586E+000 0.10000833E-001-0.14269517E-011
   820  0.99997572E+000 0.10000833E-001-0.14269521E-011
   821  0.99997558E+000 0.10000833E-001-0.14269525E-011
   822  0.99997543E+000 0.10000833E-001-0.14269529E-011
   823  0.99997529E+000 0.10000833E-001-0.14269533E-011
   824  0.99997515E+000 0.10000833E-001-0.14269537E-011
   825  0.99997501E+000 0.10000833E-001-0.14269541E-011
   826  0.99997487E+000 0.10000833E-001-0.14269546E-011
   827  0.99997472E+000 0.10000833E-001-0.14269550E-011
   828  0.99997458E+000 0.10000833E-001-0.14269554E-011
   829  0.99997444E+000 0.10000833E-001-0.14269558E-011
   830  0.99997430E+000 0.10000833E-001-0.14269562E-011
   831  0.99997416E+000 0.10000833E-001-0.14269566E-011
   832  0.99997401E+000 0.10000833E-001-0.14269570E-011
   833  0.99997387E+000 0.10000833E-001-0.14269574E-011
   834  0.99997373E+000 0.10000833E-001-0.14269578E-011
   835  0.99997359E+000 0.10000833E-001-0.14269582E-011
   836  0.99997344E+000 0.10000833E-001-0.14269586E-011
   837  0.99997330E+000 0.10000833E-001-0.14269590E-011
   838  0.99997316E+000 0.10000833E-001-0.14269594E-011
   839  0.99997302E+000 0.10000833E-001-0.14269598E-011
   840  0.99997288E+000 0.10000833E-001-0.14269602E-011
   841  0.99997273E+000 0.10000833E-001-0.14269606E-011
   842  0.99997259E+000 0.10000833E-001-0.14269610E-011
   843  0.99997245E+000 0.10000833E-001-0.14269614E-011
   844  0.99997231E+000 0.10000833E-001-0.14269618E-011
   845  0.99997217E+000 0.10000833E-001-0.14269622E-011
   846  0.99997202E+000 0.10000833E-001-0.14269626E-011
   847  0.99997188E+000 0.10000833E-001-0.14269630E-011
   848  0.99997174E+000 0.10000833E-001-0.14269634E-011
   849  0.99997160E+000 0.10000833E-001-0.14269638E-011
   850  0.99997145E+000 0.10000833E-001-0.14269642E-011
   851  0.99997131E+000 0.10000833E-001-0.14269647E-011
   852  0.99997117E+000 0.10000833E-001-0.14269651E-011
   853  0.99997103E+000 0.10000833E-001-0.14269655E-011
   854  0.99997089E+000 0.10000833E-001-0.14269659E-011
   855  0.99997074E+000 0.10000833E-001-0.14269663E-011
   856  0.99997060E+000 0.10000833E-001-0.14269667E-011
   857  0.99997046E+000 0.10000833E-001-0.14269671E-011
   858  0.99997032E+000 0.10000833E-001-0.14269675E-011
   859  0.99997018E+000 0.10000833E-001-0.14269679E-011
   860  0.99997003E+000 0.10000833E-001-0.14269683E-011
   861  0.99996989E+000 0.10000833E-001-0.14269687E-011
   862  0.99996975E+000 0.10000833E-001-0.14269691E-011
   863  0.99996961E+000 0.10000833E-001-0.14269695E-011
   864  0.99996946E+000 0.10000833E-001-0.14269699E-011
   865  0.99996932E+000 0.10000833E-001-0.14269703E-011
   866  0.99996918E+000 0.10000833E-001-0.14269707E-011
   867  0.99996904E+000 0.10000833E-001-0.14269711E-011
   868  0.99996890E+000 0.10000833E-001-0.14269715E-011
   869  0.99996875E+000 0.10000833E-001-0.14269719E-011
   870  0.99996861E+000 0.10000833E-001-0.14269723E-011
   871  0.99996847E+000 0.10000833E-001-0.14269727E-011
   872  0.99996833E+000 0.10000833E-001-0.14269731E-011
   873  0.99996819E+000 0.10000833E-001-0.14269736E-011
   874  0.99996804E+000 0.10000833E-001-0.14269740E-011
   875  0.99996790E+000 0.10000833E-001-0.14269744E-011
   876  0.99996776E+000 0.10000833E-001-0.14269748E-011
   877  0.99996762E+000 0.10000833E-001-0.14269752E-011
   878  0.99996747E+000 0.10000833E-001-0.14269756E-011
   879  0.99996733E+000 0.10000833E-001-0.14269760E-011
   880  0.99996719E+000 0.10000833E-001-0.14269764E-011
   881  0.99996705E+000 0.10000833E-001-0.14269768E-011
   882  0.99996691E+000 0.10000833E-001-0.14269772E-011
   883  0.99996676E+000 0.10000833E-001-0.14269776E-011
   884  0.99996662E+000 0.10000833E-001-0.14269780E-011
   885  0.99996648E+000 0.10000833E-001-0.14269784E-011
   886  0.99996634E+000 0.10000833E-001-0.14269788E-011
   887  0.99996620E+000 0.10000833E-001-0.14269792E-011
   888  0.99996605E+000 0.10000833E-001-0.14269796E-011
   889  0.99996591E+000 0.10000833E-001-0.14269800E-011
   890  0.99996577E+000 0.10000833E-001-0.14269804E-011
   891  0.99996563E+000 0.10000833E-001-0.14269808E-011
   892  0.99996548E+000 0.10000833E-001-0.14269812E-011
   893  0.99996534E+000 0.10000833E-001-0.14269816E-011
   894  0.99996520E+000 0.10000833E-001-0.14269820E-011
   895  0.99996506E+000 0.10000833E-001-0.14269824E-011
   896  0.99996492E+000 0.10000833E-001-0.14269828E-011
   897  0.99996477E+000 0.10000833E-001-0.14269833E-011
   898  0.99996463E+000 0.10000833E-001-0.14269837E-011
   899  0.99996449E+000 0.10000833E-001-0.14269841E-011
   900  0.99996435E+000 0.10000833E-001-0.14269845E-011
